qid,has_lcc,has_lcsh,has_fast,has_dewey,has_worldcat_entities,has_oclc,has_worldcat_any,has_trismegistos_geo,has_trismegistos_text,has_trismegistos_author,has_trismegistos_god,has_trismegistos_any
Q3285145,false,false,false,false,false,false,false,true,false,false,false,true
Q329967,true,true,true,false,true,false,true,true,false,false,false,true
Q329984,true,true,true,false,true,false,true,false,false,false,false,false
Q3307700,false,true,false,false,true,false,true,false,false,false,false,false
Q331078,false,true,true,false,false,false,false,false,false,false,false,false
Q33155398,false,false,false,false,false,false,false,false,false,false,false,false
Q33158946,false,false,false,false,false,false,false,false,false,false,false,false
Q33159408,false,false,false,false,false,false,false,false,false,false,false,false
Q3321776,false,false,false,false,false,false,false,false,false,false,false,false
Q3332789,false,false,false,false,true,false,true,false,false,false,false,false
Q3333202,false,false,false,false,false,false,false,false,false,false,false,false
Q333711,false,true,true,false,false,false,false,false,false,false,false,false
Q334051,false,true,true,false,true,false,true,false,false,false,false,false
Q334276,false,true,false,false,false,false,false,false,false,false,false,false
Q33444227,false,true,false,false,false,false,false,false,false,false,false,false
Q3344648,false,false,false,false,false,false,false,false,false,false,false,false
Q3344655,false,false,false,false,false,false,false,false,false,false,false,false
Q3344946,false,false,false,false,false,false,false,false,false,false,false,false
Q33487387,false,false,false,false,false,false,false,false,false,false,false,false
Q33490,false,false,false,false,false,false,false,false,false,false,false,false
Q3349362,false,true,false,false,true,false,true,false,false,false,false,false
Q335070,false,true,true,false,false,false,false,false,false,false,false,false
Q33507578,false,true,false,false,false,false,false,false,false,false,false,false
Q3362320,false,true,false,false,false,false,false,false,false,false,false,false
Q336446,false,false,false,false,false,false,false,false,false,false,false,false
Q336661,false,true,false,false,false,false,false,false,false,false,false,false
Q3367,false,true,true,true,false,false,false,false,false,false,false,false
Q33672460,false,false,false,false,false,false,false,false,false,false,false,false
Q33673009,false,false,false,false,false,false,false,false,false,false,false,false
Q33675638,false,false,false,false,false,false,false,false,false,false,false,false
Q33690701,false,false,false,false,false,false,false,false,false,false,false,false
Q33690727,false,false,false,false,false,false,false,false,false,false,false,false
Q336966,false,true,false,false,false,false,false,false,false,false,false,false
Q3370,false,true,true,false,false,false,false,false,false,false,false,false
Q33705528,false,false,false,false,false,false,false,false,false,false,false,false
Q33706166,false,false,false,false,false,false,false,false,false,false,false,false
Q33716195,false,false,false,false,false,false,false,false,false,false,false,false
Q33720571,false,false,false,false,false,false,false,false,false,false,false,false
Q33721330,false,false,false,false,false,false,false,false,false,false,false,false
Q33721642,false,false,false,false,false,false,false,false,false,false,false,false
Q33721822,false,false,false,false,false,false,false,false,false,false,false,false
Q33721935,false,false,false,false,false,false,false,false,false,false,false,false
Q33723961,false,false,false,false,false,false,false,false,false,false,false,false
Q33724120,false,false,false,false,false,false,false,false,false,false,false,false
Q33729618,false,false,false,false,false,false,false,false,false,false,false,false
Q337381,false,true,false,false,false,false,false,false,false,false,false,false
Q338199,false,false,false,false,false,false,false,false,false,false,false,false
Q3392,false,true,true,false,true,false,true,true,false,false,false,true
Q3392954,false,true,false,false,false,false,false,false,false,false,false,false
Q3393470,false,false,false,false,false,false,false,false,false,false,false,false
Q33935,false,true,true,false,false,false,false,false,false,false,false,false
Q3394700,false,false,false,false,false,false,false,false,false,false,false,false
Q33959,false,true,true,true,true,false,true,false,false,false,false,false
Q340572,false,true,false,false,true,false,true,true,false,false,false,true
Q3405763,false,false,false,false,false,false,false,false,false,false,false,false
Q34066,false,true,false,false,false,false,false,false,false,false,false,false
Q3409060,false,false,false,false,false,false,false,false,false,false,false,false
Q34102,false,true,false,false,true,false,true,false,false,false,false,false
Q341027,false,true,false,false,false,false,false,false,false,false,false,false
Q3415,false,true,true,false,true,false,true,true,false,false,false,true
Q343053,false,false,false,false,false,false,false,false,false,false,false,false
Q3434113,false,false,false,false,false,false,false,false,false,false,false,false
Q3437,false,true,true,true,true,false,true,false,false,false,false,false
Q34374,false,true,false,true,false,false,false,false,false,false,false,false
Q3437538,false,false,false,false,false,false,false,false,false,false,false,false
Q3441823,false,true,false,false,false,false,false,false,false,false,false,false
Q34427,false,true,true,false,true,false,true,true,false,false,false,true
Q344273,false,false,false,false,true,false,true,false,false,false,false,false
Q344490,false,true,false,true,true,false,true,false,false,false,false,false
Q34473430,false,false,false,false,true,false,true,false,false,false,false,false
Q34575,false,true,true,false,true,false,true,false,false,false,false,false
Q346649,false,false,false,false,false,false,false,false,false,false,false,false
Q34675,false,false,true,false,false,false,false,true,false,false,false,true
Q34713,false,true,true,true,false,false,false,false,false,false,false,false
Q34784485,false,false,false,false,false,false,false,false,false,false,false,false
Q34789805,false,false,false,false,false,false,false,false,false,false,false,false
Q34796074,false,false,false,false,false,false,false,false,false,false,false,false
Q34796736,false,true,false,false,false,false,false,false,false,false,false,false
Q34796866,false,false,false,false,false,false,false,false,false,false,false,false
Q34835170,false,false,false,false,false,false,false,false,false,false,false,false
Q34835823,false,false,false,false,false,false,false,false,false,false,false,false
Q3483742,false,false,false,false,false,false,false,false,false,false,false,false
Q34869885,false,false,false,false,false,false,false,false,false,false,false,false
Q34921,false,false,true,false,true,false,true,false,false,false,false,false
Q34925,false,true,true,false,false,false,false,true,false,false,false,true
Q3494031,false,false,false,false,false,false,false,false,false,false,false,false
Q34953905,false,false,false,false,false,false,false,false,false,false,false,false
Q34961135,false,false,false,false,false,false,false,false,false,false,false,false
Q35,false,true,true,true,true,false,true,false,false,false,false,false
Q3500883,false,false,false,false,false,false,false,false,false,false,false,false
Q3514786,false,false,false,false,false,false,false,false,false,false,false,false
Q3515829,false,false,false,false,false,false,false,false,false,false,false,false
Q3517168,false,false,false,false,false,false,false,false,false,false,false,false
Q3517170,false,false,false,false,false,false,false,false,false,false,false,false
